ACCESSION,DISPLAY_NAME,DNA_URL,PEP_URL,GFF_URL
GCA_002215825.1,Cryptococcus neoformans var. grubii C23 (GCA_002215825),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_c23_gca_002215825/dna/Cryptococcus_neoformans_var_grubii_c23_gca_002215825.Cryp_neof_C23_V1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_c23_gca_002215825/pep/Cryptococcus_neoformans_var_grubii_c23_gca_002215825.Cryp_neof_C23_V1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_c23_gca_002215825/Cryptococcus_neoformans_var_grubii_c23_gca_002215825.Cryp_neof_C23_V1.49.gff3.gz
GCA_002215855.1,Cryptococcus neoformans var. grubii c45 (GCA_002215855),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_c45_gca_002215855/dna/Cryptococcus_neoformans_var_grubii_c45_gca_002215855.Cryp_neof_C45_V1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_c45_gca_002215855/pep/Cryptococcus_neoformans_var_grubii_c45_gca_002215855.Cryp_neof_C45_V1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_c45_gca_002215855/Cryptococcus_neoformans_var_grubii_c45_gca_002215855.Cryp_neof_C45_V1.49.gff3.gz
GCA_002222405.1,Cryptococcus neoformans var. grubii c8 (GCA_002222405),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_c8_gca_002222405/dna/Cryptococcus_neoformans_var_grubii_c8_gca_002222405.Cryp_neof_C8_V1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_c8_gca_002222405/pep/Cryptococcus_neoformans_var_grubii_c8_gca_002222405.Cryp_neof_C8_V1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_c8_gca_002222405/Cryptococcus_neoformans_var_grubii_c8_gca_002222405.Cryp_neof_C8_V1.49.gff3.gz
GCA_002222295.1,Cryptococcus neoformans var. grubii CHC193 (GCA_002222295),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_chc193_gca_002222295/dna/Cryptococcus_neoformans_var_grubii_chc193_gca_002222295.Cryp_neof_CHC193_V1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_chc193_gca_002222295/pep/Cryptococcus_neoformans_var_grubii_chc193_gca_002222295.Cryp_neof_CHC193_V1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_chc193_gca_002222295/Cryptococcus_neoformans_var_grubii_chc193_gca_002222295.Cryp_neof_CHC193_V1.49.gff3.gz
GCA_002222255.1,Cryptococcus neoformans var. grubii D17-1 (GCA_002222255),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_d17_1_gca_002222255/dna/Cryptococcus_neoformans_var_grubii_d17_1_gca_002222255.Cryp_neof_D17_1_V1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_d17_1_gca_002222255/pep/Cryptococcus_neoformans_var_grubii_d17_1_gca_002222255.Cryp_neof_D17_1_V1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_d17_1_gca_002222255/Cryptococcus_neoformans_var_grubii_d17_1_gca_002222255.Cryp_neof_D17_1_V1.49.gff3.gz
GCA_002224005.1,Cryptococcus neoformans var. grubii Gb118 (GCA_002224005),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_gb118_gca_002224005/dna/Cryptococcus_neoformans_var_grubii_gb118_gca_002224005.Cryp_neof_Gb118_V1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_gb118_gca_002224005/pep/Cryptococcus_neoformans_var_grubii_gb118_gca_002224005.Cryp_neof_Gb118_V1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_gb118_gca_002224005/Cryptococcus_neoformans_var_grubii_gb118_gca_002224005.Cryp_neof_Gb118_V1.49.gff3.gz
GCA_002215755.1,Cryptococcus neoformans var. grubii str. V2 (GCA_002215755),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_gca_002215755/dna/Cryptococcus_neoformans_var_grubii_gca_002215755.Cneo_seroA_V2.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_gca_002215755/pep/Cryptococcus_neoformans_var_grubii_gca_002215755.Cneo_seroA_V2.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_gca_002215755/Cryptococcus_neoformans_var_grubii_gca_002215755.Cneo_seroA_V2.49.gff3.gz
GCA_002216725.1,Cryptococcus neoformans var. grubii str. KN99 (GCA_002216725),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_gca_002216725/dna/Cryptococcus_neoformans_var_grubii_gca_002216725.ASM221672v1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_gca_002216725/pep/Cryptococcus_neoformans_var_grubii_gca_002216725.ASM221672v1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_gca_002216725/Cryptococcus_neoformans_var_grubii_gca_002216725.ASM221672v1.49.gff3.gz
GCA_002217545.1,Cryptococcus neoformans var. grubii str. CCTP51 (GCA_002217545),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_gca_002217545/dna/Cryptococcus_neoformans_var_grubii_gca_002217545.Cryp_neof_grubii_cng10_V1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_gca_002217545/pep/Cryptococcus_neoformans_var_grubii_gca_002217545.Cryp_neof_grubii_cng10_V1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_gca_002217545/Cryptococcus_neoformans_var_grubii_gca_002217545.Cryp_neof_grubii_cng10_V1.49.gff3.gz
GCA_002220045.1,Cryptococcus neoformans var. grubii str. WM-1408 (GCA_002220045),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_gca_002220045/dna/Cryptococcus_neoformans_var_grubii_gca_002220045.Cneo_seroA_WM1408.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_gca_002220045/pep/Cryptococcus_neoformans_var_grubii_gca_002220045.Cneo_seroA_WM1408.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_gca_002220045/Cryptococcus_neoformans_var_grubii_gca_002220045.Cneo_seroA_WM1408.49.gff3.gz
GCA_002222015.1,Cryptococcus neoformans var. grubii str. RCT54 (GCA_002222015),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_gca_002222015/dna/Cryptococcus_neoformans_var_grubii_gca_002222015.Cryp_neof_grubii_cng8_V1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_gca_002222015/pep/Cryptococcus_neoformans_var_grubii_gca_002222015.Cryp_neof_grubii_cng8_V1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_gca_002222015/Cryptococcus_neoformans_var_grubii_gca_002222015.Cryp_neof_grubii_cng8_V1.49.gff3.gz
GCA_002222025.1,Cryptococcus neoformans var. grubii str. CM64 (GCA_002222025),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_gca_002222025/dna/Cryptococcus_neoformans_var_grubii_gca_002222025.Cryp_neof_grubii_cng4_V1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_gca_002222025/pep/Cryptococcus_neoformans_var_grubii_gca_002222025.Cryp_neof_grubii_cng4_V1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_gca_002222025/Cryptococcus_neoformans_var_grubii_gca_002222025.Cryp_neof_grubii_cng4_V1.49.gff3.gz
GCA_002222095.1,Cryptococcus neoformans var. grubii str. RCT6 (GCA_002222095),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_gca_002222095/dna/Cryptococcus_neoformans_var_grubii_gca_002222095.Cryp_neof_grubii_cng7_V1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_gca_002222095/pep/Cryptococcus_neoformans_var_grubii_gca_002222095.Cryp_neof_grubii_cng7_V1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_gca_002222095/Cryptococcus_neoformans_var_grubii_gca_002222095.Cryp_neof_grubii_cng7_V1.49.gff3.gz
GCA_002222115.1,Cryptococcus neoformans var. grubii str. CM20 (GCA_002222115),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_gca_002222115/dna/Cryptococcus_neoformans_var_grubii_gca_002222115.Cryp_neof_grubii_cng5_V1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_gca_002222115/pep/Cryptococcus_neoformans_var_grubii_gca_002222115.Cryp_neof_grubii_cng5_V1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_gca_002222115/Cryptococcus_neoformans_var_grubii_gca_002222115.Cryp_neof_grubii_cng5_V1.49.gff3.gz
GCA_002222135.1,Cryptococcus neoformans var. grubii str. CM50 (GCA_002222135),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_gca_002222135/dna/Cryptococcus_neoformans_var_grubii_gca_002222135.Cryp_neof_grubii_cng1_V1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_gca_002222135/pep/Cryptococcus_neoformans_var_grubii_gca_002222135.Cryp_neof_grubii_cng1_V1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_gca_002222135/Cryptococcus_neoformans_var_grubii_gca_002222135.Cryp_neof_grubii_cng1_V1.49.gff3.gz
GCA_002222145.1,Cryptococcus neoformans var. grubii str. CM24 (GCA_002222145),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_gca_002222145/dna/Cryptococcus_neoformans_var_grubii_gca_002222145.Cryp_neof_grubii_cng6_V1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_gca_002222145/pep/Cryptococcus_neoformans_var_grubii_gca_002222145.Cryp_neof_grubii_cng6_V1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_gca_002222145/Cryptococcus_neoformans_var_grubii_gca_002222145.Cryp_neof_grubii_cng6_V1.49.gff3.gz
GCA_002222155.1,Cryptococcus neoformans var. grubii str. RCT21 (GCA_002222155),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_gca_002222155/dna/Cryptococcus_neoformans_var_grubii_gca_002222155.Cryp_neof_grubii_cng11_V1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_gca_002222155/pep/Cryptococcus_neoformans_var_grubii_gca_002222155.Cryp_neof_grubii_cng11_V1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_gca_002222155/Cryptococcus_neoformans_var_grubii_gca_002222155.Cryp_neof_grubii_cng11_V1.49.gff3.gz
GCA_002222165.1,Cryptococcus neoformans var. grubii str. CM52 (GCA_002222165),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_gca_002222165/dna/Cryptococcus_neoformans_var_grubii_gca_002222165.Cryp_neof_grubii_cng3_V1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_gca_002222165/pep/Cryptococcus_neoformans_var_grubii_gca_002222165.Cryp_neof_grubii_cng3_V1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_gca_002222165/Cryptococcus_neoformans_var_grubii_gca_002222165.Cryp_neof_grubii_cng3_V1.49.gff3.gz
GCA_002222245.1,Cryptococcus neoformans var. grubii str. CM36 (GCA_002222245),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_gca_002222245/dna/Cryptococcus_neoformans_var_grubii_gca_002222245.Cryp_neof_grubii_cng2_V1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_gca_002222245/pep/Cryptococcus_neoformans_var_grubii_gca_002222245.Cryp_neof_grubii_cng2_V1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_gca_002222245/Cryptococcus_neoformans_var_grubii_gca_002222245.Cryp_neof_grubii_cng2_V1.49.gff3.gz
GCA_000149245.3,Cryptococcus neoformans var. grubii H99 (GCA_000149245),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_h99_gca_000149245/dna/Cryptococcus_neoformans_var_grubii_h99_gca_000149245.CNA3.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_h99_gca_000149245/pep/Cryptococcus_neoformans_var_grubii_h99_gca_000149245.CNA3.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_h99_gca_000149245/Cryptococcus_neoformans_var_grubii_h99_gca_000149245.CNA3.49.gff3.gz
GCA_002222455.1,Cryptococcus neoformans var. grubii MW-RSA1955 (GCA_002222455),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_mw_rsa1955_gca_002222455/dna/Cryptococcus_neoformans_var_grubii_mw_rsa1955_gca_002222455.Cryp_neof_MW_RSA1955_V1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_mw_rsa1955_gca_002222455/pep/Cryptococcus_neoformans_var_grubii_mw_rsa1955_gca_002222455.Cryp_neof_MW_RSA1955_V1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_mw_rsa1955_gca_002222455/Cryptococcus_neoformans_var_grubii_mw_rsa1955_gca_002222455.Cryp_neof_MW_RSA1955_V1.49.gff3.gz
GCA_002222395.1,Cryptococcus neoformans var. grubii MW-RSA36 (GCA_002222395),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_mw_rsa36_gca_002222395/dna/Cryptococcus_neoformans_var_grubii_mw_rsa36_gca_002222395.Cryp_neof_MW_RSA36_V1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_mw_rsa36_gca_002222395/pep/Cryptococcus_neoformans_var_grubii_mw_rsa36_gca_002222395.Cryp_neof_MW_RSA36_V1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_mw_rsa36_gca_002222395/Cryptococcus_neoformans_var_grubii_mw_rsa36_gca_002222395.Cryp_neof_MW_RSA36_V1.49.gff3.gz
GCA_002220035.1,Cryptococcus neoformans var. grubii MW-RSA852 (GCA_002220035),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_mw_rsa852_gca_002220035/dna/Cryptococcus_neoformans_var_grubii_mw_rsa852_gca_002220035.Cryp_neof_MW_RSA852_V1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_mw_rsa852_gca_002220035/pep/Cryptococcus_neoformans_var_grubii_mw_rsa852_gca_002220035.Cryp_neof_MW_RSA852_V1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_mw_rsa852_gca_002220035/Cryptococcus_neoformans_var_grubii_mw_rsa852_gca_002220035.Cryp_neof_MW_RSA852_V1.49.gff3.gz
GCA_002222315.1,Cryptococcus neoformans var. grubii Th84 (GCA_002222315),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_th84_gca_002222315/dna/Cryptococcus_neoformans_var_grubii_th84_gca_002222315.Cryp_neof_Th84_V1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_th84_gca_002222315/pep/Cryptococcus_neoformans_var_grubii_th84_gca_002222315.Cryp_neof_Th84_V1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_th84_gca_002222315/Cryptococcus_neoformans_var_grubii_th84_gca_002222315.Cryp_neof_Th84_V1.49.gff3.gz
GCA_002222325.1,Cryptococcus neoformans var. grubii Tu259-1 (GCA_002222325),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_tu259_1_gca_002222325/dna/Cryptococcus_neoformans_var_grubii_tu259_1_gca_002222325.Cryp_neof_Tu259_1_V1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_tu259_1_gca_002222325/pep/Cryptococcus_neoformans_var_grubii_tu259_1_gca_002222325.Cryp_neof_Tu259_1_V1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_tu259_1_gca_002222325/Cryptococcus_neoformans_var_grubii_tu259_1_gca_002222325.Cryp_neof_Tu259_1_V1.49.gff3.gz
GCA_002222475.1,Cryptococcus neoformans var. grubii Tu401-1 (GCA_002222475),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_tu401_1_gca_002222475/dna/Cryptococcus_neoformans_var_grubii_tu401_1_gca_002222475.Cryp_neof_Tu401_1_V1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_tu401_1_gca_002222475/pep/Cryptococcus_neoformans_var_grubii_tu401_1_gca_002222475.Cryp_neof_Tu401_1_V1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_tu401_1_gca_002222475/Cryptococcus_neoformans_var_grubii_tu401_1_gca_002222475.Cryp_neof_Tu401_1_V1.49.gff3.gz
GCA_002222385.1,Cryptococcus neoformans var. grubii Ze90-1 (GCA_002222385),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_ze90_1_gca_002222385/dna/Cryptococcus_neoformans_var_grubii_ze90_1_gca_002222385.Cryp_neof_Ze90_1_V1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_ze90_1_gca_002222385/pep/Cryptococcus_neoformans_var_grubii_ze90_1_gca_002222385.Cryp_neof_Ze90_1_V1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_ze90_1_gca_002222385/Cryptococcus_neoformans_var_grubii_ze90_1_gca_002222385.Cryp_neof_Ze90_1_V1.49.gff3.gz
GCA_000149385.1,Cryptococcus neoformans var. neoformans B-3501A (GCA_000149385),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_neoformans_b_3501a_gca_000149385/dna/Cryptococcus_neoformans_var_neoformans_b_3501a_gca_000149385.ASM14938v1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_neoformans_b_3501a_gca_000149385/pep/Cryptococcus_neoformans_var_neoformans_b_3501a_gca_000149385.ASM14938v1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_neoformans_b_3501a_gca_000149385/Cryptococcus_neoformans_var_neoformans_b_3501a_gca_000149385.ASM14938v1.49.gff3.gz
GCA_001027345.1,Cutaneotrichosporon oleaginosum str. IBC0246 (GCA_001027345),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/cutaneotrichosporon_oleaginosum_gca_001027345/dna/Cutaneotrichosporon_oleaginosum_gca_001027345.Triol1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/cutaneotrichosporon_oleaginosum_gca_001027345/pep/Cutaneotrichosporon_oleaginosum_gca_001027345.Triol1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_basidiomycota1_collection/cutaneotrichosporon_oleaginosum_gca_001027345/Cutaneotrichosporon_oleaginosum_gca_001027345.Triol1.49.gff3.gz
